species,long,lat
Alouatta_palliata_0,-83.293937,8.377794
Alouatta_palliata_0,-84.719822,11.02915
Alouatta_palliata_0,-84.718739,11.025583
Alouatta_palliata_0,-85.76088,10.530325
Alouatta_palliata_0,-85.534836,11.486478
Alouatta_palliata_0,-85.524712,11.4917
Alouatta_palliata_0,-85.658403,9.9438
Alouatta_palliata_0,-83.05085,9.71878
Alouatta_palliata_0,-85.163003,10.455952
Alouatta_palliata_0,-85.760887,10.530324
Alouatta_palliata_0,-85.157242,10.439364
Alouatta_palliata_0,-84.631033,9.775608
Alouatta_palliata_0,-83.32925,8.698901
Alouatta_palliata_0,-82.815987,9.728967
Alouatta_palliata_0,-83.505875,10.547559
Alouatta_palliata_0,-82.662504,9.625234
Alouatta_palliata_0,-84.744604,11.034544
Alouatta_palliata_0,-85.160113,10.448266
Alouatta_palliata_0,-83.510386,10.521648
Alouatta_palliata_0,-85.84695,10.300499
Alouatta_palliata_0,-86.997899,15.76027
Alouatta_palliata_0,-85.04685,10.148958
Alouatta_palliata_0,-84.003741,10.431216
Alouatta_palliata_0,-84.78403,10.889707
Alouatta_palliata_0,-85.755525,10.527764
Alouatta_palliata_0,-84.015609,10.435072
Alouatta_palliata_0,-78.01342,8.548743
Alouatta_palliata_0,-83.297997,8.380805
Alouatta_palliata_0,-79.722162,9.134403
Alouatta_palliata_0,-84.010826,10.45077
Alouatta_palliata_0,-79.78279,9.124663
Alouatta_palliata_0,-85.619208,10.837108
Alouatta_palliata_0,-85.063573,11.014767
Alouatta_palliata_0,-85.529036,9.882022
Alouatta_palliata_0,-84.143071,9.38574
Alouatta_palliata_0,-84.718482,10.973733
Alouatta_palliata_0,-84.640819,10.809844
Alouatta_palliata_0,-85.618522,10.837319
Alouatta_palliata_0,-79.724574,9.149297
Alouatta_palliata_0,-83.731764,9.149107
Alouatta_palliata_0,-84.93135,9.784347
Alouatta_palliata_0,-84.785531,10.894275
Alouatta_palliata_0,-85.649156,10.722437
Alouatta_palliata_0,-95.107677,18.507247
Alouatta_palliata_0,-79.660274,-1.246347
Alouatta_palliata_0,-95.076958,18.468747
Alouatta_palliata_0,-85.867067,11.243875
Alouatta_palliata_0,-85.201328,10.762447
Alouatta_palliata_0,-79.725858,9.131374
Alouatta_palliata_0,-83.548929,8.535164
Alouatta_palliata_0,-84.756925,10.393436
Alouatta_palliata_0,-84.15957,9.402785
Alouatta_palliata_0,-84.144115,9.38546
Alouatta_palliata_0,-84.069266,10.450369
Alouatta_palliata_0,-84.862648,10.098125
Alouatta_palliata_0,-79.724318,9.131347
Alouatta_palliata_0,-83.512708,10.543634
Alouatta_palliata_0,-84.02203,10.423268
Alouatta_palliata_0,-80.124676,-0.11596
Alouatta_palliata_0,-84.019475,10.4793
Alouatta_palliata_0,-84.06879,10.450232
Alouatta_palliata_0,-79.649168,9.077609
Alouatta_palliata_0,-84.005017,10.431343
Alouatta_palliata_0,-80.124845,-0.116111
Alouatta_palliata_0,-80.123917,-0.116272
Alouatta_palliata_0,-84.163663,9.424548
Alouatta_palliata_0,-85.804287,10.400143
Alouatta_palliata_0,-80.749374,-1.570485
Alouatta_palliata_0,-84.143593,9.382
Alouatta_palliata_0,-80.124153,-0.116164
Alouatta_palliata_0,-85.069387,9.654822
Alouatta_palliata_0,-79.72435,9.131398
Alouatta_palliata_0,-79.782957,9.126904
Alouatta_palliata_0,-84.601967,9.793197
Alouatta_palliata_0,-84.629951,9.589728
Alouatta_palliata_0,-85.844438,10.295514
Alouatta_palliata_0,-84.621575,9.89012
Alouatta_palliata_0,-79.842007,9.155671
Alouatta_palliata_0,-84.703179,10.462626
Alouatta_palliata_0,-85.284144,9.796579
Alouatta_palliata_0,-94.076934,17.388493
Alouatta_palliata_0,-94.17442,17.333589
Alouatta_palliata_0,-83.570964,8.540835
Alouatta_palliata_0,-95.132293,18.237647
Alouatta_palliata_0,-94.585639,18.030382
Alouatta_palliata_0,-95.178587,18.595963
Alouatta_palliata_0,-84.153611,9.402936
Alouatta_palliata_0,-83.591287,8.469975
Alouatta_palliata_0,-85.095146,9.587986
Alouatta_palliata_0,-94.977593,18.200564
Alouatta_palliata_0,-84.82551,10.274968
Alouatta_palliata_0,-79.6483,9.074287
Alouatta_palliata_0,-79.647407,9.103212
Alouatta_palliata_0,-85.338348,10.345535
Alouatta_palliata_0,-85.391741,10.2474
Alouatta_palliata_0,-83.603792,10.134272
Alouatta_palliata_0,-84.06157,10.45289
Alouatta_palliata_0,-84.005533,10.434517
Alouatta_palliata_0,-93.878866,18.058837
Alouatta_palliata_0,-85.66049,9.915545
Alouatta_palliata_0,-95.064675,18.522757
Alouatta_palliata_0,-82.684288,8.883591
Alouatta_palliata_0,-79.954513,9.367328
Alouatta_palliata_0,-84.003763,10.432301
Alouatta_palliata_0,-84.819975,10.309995
Alouatta_palliata_0,-82.647558,9.639068
Alouatta_palliata_0,-82.647622,9.639018
Alouatta_palliata_0,-82.647422,9.638972
Alouatta_palliata_0,-76.844196,3.426524
Alouatta_palliata_0,-79.800984,9.143306
Alouatta_palliata_0,-79.758049,-0.336107
Alouatta_palliata_0,-84.737687,11.041664
Alouatta_palliata_0,-76.9,3.6
Alouatta_palliata_0,-82.213509,8.211692
Alouatta_palliata_0,-82.907979,9.796692
Alouatta_palliata_0,-82.282241,9.392543
Alouatta_palliata_0,-86.029826,11.381714
Alouatta_palliata_0,-83.924525,10.28983
Alouatta_palliata_0,-84.068436,10.45033
Alouatta_palliata_0,-85.669008,10.590521
Alouatta_palliata_0,-84.142277,9.386517
Alouatta_palliata_0,-84.139401,9.382516
Alouatta_palliata_0,-80.015743,-2.17237
Alouatta_palliata_0,-84.161279,9.403023
Alouatta_palliata_0,-79.647228,9.076671
Alouatta_palliata_0,-83.675817,8.69474
Alouatta_palliata_0,-84.161517,9.40216
Alouatta_palliata_0,-77.872377,8.386292
Alouatta_palliata_0,-84.954544,10.505639
Alouatta_palliata_0,-79.205638,9.292424
Alouatta_palliata_0,-85.338755,10.345166
Alouatta_palliata_0,-82.817688,9.737482
Alouatta_palliata_0,-84.917618,10.162082
Alouatta_palliata_0,-84.892044,10.511442
Alouatta_palliata_0,-82.678982,8.884843
Alouatta_palliata_0,-83.401471,8.520629
Alouatta_palliata_0,-79.84648,9.152102
Alouatta_palliata_0,-84.016742,10.473523
Alouatta_palliata_0,-84.14215,9.384197
Alouatta_palliata_0,-79.774733,9.118029
Alouatta_palliata_0,-85.350767,10.755107
Alouatta_palliata_0,-85.721629,10.546343
Alouatta_palliata_0,-84.003935,10.431205
Alouatta_palliata_0,-83.760414,9.145335
Alouatta_palliata_0,-84.728203,10.459622
Alouatta_palliata_0,-79.713851,9.125955
Alouatta_palliata_0,-84.142663,9.384415
Alouatta_palliata_0,-83.32843,8.403164
Alouatta_palliata_0,-85.728244,11.035266
Alouatta_palliata_0,-79.975001,9.280115
Alouatta_palliata_0,-85.823025,11.432666
Alouatta_palliata_0,-84.606523,9.781083
Alouatta_palliata_0,-79.733193,9.151138
Alouatta_palliata_0,-85.855848,13.167513
Alouatta_palliata_0,-85.546117,11.464056
Alouatta_palliata_0,-80.674684,-1.757754
Alouatta_palliata_0,-77.244167,8.121389
Alouatta_palliata_0,-85.831972,12.846767
Alouatta_palliata_0,-84.122067,10.41589
Alouatta_palliata_0,-84.122035,10.415858
Alouatta_palliata_0,-84.158926,9.408119
Alouatta_palliata_0,-85.18563,9.660697
Alouatta_palliata_0,-85.670485,10.589694
Alouatta_palliata_0,-85.429344,10.364674
Alouatta_palliata_0,-92.888482,17.710369
Alouatta_palliata_0,-84.754043,10.488463
Alouatta_palliata_0,-79.699794,9.128073
Alouatta_palliata_0,-85.785384,12.921722
Alouatta_palliata_0,-84.004875,10.431303
Alouatta_palliata_0,-85.837106,10.299275
Alouatta_palliata_0,-84.004965,10.431359
Alouatta_palliata_0,-83.50708,10.449325
Alouatta_palliata_0,-80.123597,-0.114555
Alouatta_palliata_0,-84.020165,11.006928
Alouatta_palliata_0,-80.12439,-0.121543
Alouatta_palliata_0,-85.342192,10.773227
Alouatta_palliata_0,-85.791605,10.432368
Alouatta_palliata_0,-85.840797,10.301555
Alouatta_palliata_0,-84.794209,10.913983
Alouatta_palliata_0,-85.670075,10.589451
Alouatta_palliata_0,-85.348105,10.78636
Alouatta_palliata_0,-85.452378,10.165131
Alouatta_palliata_0,-85.137008,10.446291
Alouatta_palliata_0,-79.649291,9.077683
Alouatta_palliata_0,-80.124543,-0.116123
Alouatta_palliata_0,-84.795731,10.892627
Alouatta_palliata_0,-84.949577,10.560543
Alouatta_palliata_0,-82.836107,9.73516
Alouatta_palliata_0,-84.141761,9.384078
Alouatta_palliata_0,-83.77903,10.203128
Alouatta_palliata_0,-84.14496,9.3905
Alouatta_palliata_0,-84.768105,10.477178
Alouatta_palliata_0,-84.63311,10.483534
Alouatta_palliata_0,-79.847969,9.156839
Alouatta_palliata_0,-80.131943,0.247592
Alouatta_palliata_0,-79.720807,9.167649
Alouatta_palliata_0,-85.536446,11.465091
Alouatta_palliata_0,-84.708034,10.438035
Alouatta_palliata_0,-79.840114,9.163493
Alouatta_palliata_0,-79.72156,9.133326
Alouatta_palliata_0,-82.559493,9.510812
Alouatta_palliata_0,-85.674458,10.636826
Alouatta_palliata_0,-85.663815,10.639863
Alouatta_palliata_0,-82.819079,9.742279
Alouatta_palliata_0,-81.739914,7.435401
Alouatta_palliata_0,-84.740479,10.974727
Alouatta_palliata_0,-84.740776,10.974883
Alouatta_palliata_0,-80.153345,-0.077173
Alouatta_palliata_0,-92.634105,18.391754
Alouatta_palliata_0,-84.621749,9.62024
Alouatta_palliata_0,-84.145709,9.390155
Alouatta_palliata_0,-83.502355,10.542484
Alouatta_palliata_0,-85.508652,11.468417
Alouatta_palliata_0,-85.508823,11.468753
Alouatta_palliata_0,-83.622437,8.570158
Alouatta_palliata_0,-83.496094,9.004452
Alouatta_palliata_0,-79.609422,9.075976
Alouatta_palliata_0,-79.724453,9.130934
Alouatta_palliata_0,-84.660522,10.460909
Alouatta_palliata_0,-82.683685,8.882952
Alouatta_palliata_0,-83.720246,9.135572
Alouatta_palliata_0,-84.654892,9.872775
Alouatta_palliata_0,-85.841905,10.323483
Alouatta_palliata_0,-85.370838,10.506022
Alouatta_palliata_0,-80.886806,-1.068823
Alouatta_palliata_0,-79.69452,0.350517
Alouatta_palliata_0,-85.7658,11.118444
Alouatta_palliata_0,-83.970462,10.394562
Alouatta_palliata_0,-83.5121,10.5485
Alouatta_palliata_0,-83.51042,10.531655
Alouatta_palliata_0,-95.178443,18.47314
Alouatta_palliata_0,-83.292425,8.377096
Alouatta_palliata_0,-79.723225,9.13425
Alouatta_palliata_0,-85.752512,10.529691
Alouatta_palliata_0,-84.00494,10.43108
Alouatta_palliata_0,-84.005097,10.4314
Alouatta_palliata_0,-84.004906,10.470122
Alouatta_palliata_0,-85.9081,13.000244
Alouatta_palliata_0,-83.508804,10.481809
Alouatta_palliata_0,-85.340237,10.34597
Alouatta_palliata_0,-84.966717,10.522413
Alouatta_palliata_0,-84.946144,9.893976
Alouatta_palliata_0,-82.710078,9.636271
Alouatta_palliata_0,-85.211558,10.278011
Alouatta_palliata_0,-85.207923,10.364936
Alouatta_palliata_0,-79.726854,9.149167
Alouatta_palliata_0,-85.825674,10.317731
Alouatta_palliata_0,-84.959463,10.558595
Alouatta_palliata_0,-77.801506,8.310844
Alouatta_palliata_0,-83.591683,8.472369
Alouatta_palliata_0,-84.733429,11.034212
Alouatta_palliata_0,-85.635674,11.480302
Alouatta_palliata_0,-79.64923,9.077511
Alouatta_palliata_0,-95.110751,18.459813
Alouatta_palliata_0,-84.154044,9.398487
Alouatta_palliata_0,-84.143901,9.382169
Alouatta_palliata_0,-79.715328,9.128487
Alouatta_palliata_0,-85.686938,10.558619
Alouatta_palliata_0,-83.623955,10.484045
Alouatta_palliata_0,-85.331482,10.346392
Alouatta_palliata_0,-84.0128,10.4288
Alouatta_palliata_0,-95.174942,18.4909
Alouatta_palliata_0,-83.971494,10.372624
Alouatta_palliata_0,-84.170668,10.249028
Alouatta_palliata_0,-84.170667,10.249022
Alouatta_palliata_0,-79.99094,9.328549
Alouatta_palliata_0,-80.001001,9.322512
Alouatta_palliata_0,-84.00421,10.457542
Alouatta_palliata_0,-84.005156,10.431912
Alouatta_palliata_0,-79.846583,9.157395
Alouatta_palliata_0,-79.721047,9.133845
Alouatta_palliata_0,-84.023348,10.422217
Alouatta_palliata_0,-80.12488,-0.11802
Alouatta_palliata_0,-80.124533,-0.116151
Alouatta_palliata_0,-83.282766,8.384065
Alouatta_palliata_0,-84.005051,10.430274
Alouatta_palliata_0,-84.005026,10.431344
Alouatta_palliata_0,-83.255596,8.663166
Alouatta_palliata_0,-93.166511,17.967162
Alouatta_palliata_0,-79.83661,9.165024
Alouatta_palliata_0,-79.649235,9.077504
Alouatta_palliata_0,-84.124546,10.416583
Alouatta_palliata_0,-87.00213,15.761992
Alouatta_palliata_0,-82.685764,9.642576
Alouatta_palliata_0,-83.9134,10.1736
Alouatta_palliata_0,-82.305748,9.396212
Alouatta_palliata_0,-80.071884,-2.144292
Alouatta_palliata_0,-79.734451,9.110036
Alouatta_palliata_0,-79.931274,9.273152
Alouatta_palliata_0,-80.031181,9.276879
Alouatta_palliata_0,-82.255255,9.352552
Alouatta_palliata_0,-79.649198,9.077674
Alouatta_palliata_0,-82.256676,9.352833
Alouatta_palliata_0,-84.020523,10.422398
Alouatta_palliata_0,-85.372081,10.175103
Alouatta_palliata_0,-83.571387,8.540433
Alouatta_palliata_0,-79.745146,9.065912
Alouatta_palliata_0,-84.509443,10.3648
Alouatta_palliata_0,-84.00073,10.428908
Alouatta_palliata_0,-95.016406,18.416299
Alouatta_palliata_0,-84.006371,10.431001
Alouatta_palliata_0,-84.598305,9.797708
Alouatta_palliata_0,-80.888257,-1.069431
Alouatta_palliata_0,-80.899394,-1.071212
Alouatta_palliata_0,-84.006271,10.436982
Alouatta_palliata_0,-85.746727,10.529126
Alouatta_palliata_0,-95.000656,18.585942
Alouatta_palliata_0,-79.696513,9.116464
Alouatta_palliata_0,-84.0694,10.450781
Alouatta_palliata_0,-84.069781,10.451108
Alouatta_palliata_0,-85.733332,13.135916
Alouatta_palliata_0,-83.288255,8.402456
Alouatta_palliata_0,-83.284973,8.400256
Alouatta_palliata_0,-83.686054,8.765593
Alouatta_palliata_0,-83.75785,9.163292
Alouatta_palliata_0,-95.107609,18.439212
Alouatta_palliata_0,-95.158133,18.47647
Alouatta_palliata_0,-92.855743,18.069914
Alouatta_palliata_0,-85.700851,9.993779
Alouatta_palliata_0,-85.675507,9.963606
Alouatta_palliata_0,-85.901965,11.291836
Alouatta_palliata_0,-92.900706,18.196746
Alouatta_palliata_0,-84.007,10.431
Alouatta_palliata_0,-85.633018,11.474339
Alouatta_palliata_0,-85.678923,9.980917
Alouatta_palliata_0,-79.712821,9.143963
Alouatta_palliata_0,-85.676876,10.570472
Alouatta_palliata_0,-85.048047,11.060664
Alouatta_palliata_0,-84.891911,11.027356
Alouatta_palliata_0,-85.050614,11.038553
Alouatta_palliata_0,-85.053675,11.031789
Alouatta_palliata_0,-95.155276,18.596451
Alouatta_palliata_0,-79.721101,9.139986
Alouatta_palliata_0,-84.719303,11.02303
Alouatta_palliata_0,-84.752641,10.494702
Alouatta_palliata_0,-79.715493,9.129013
Alouatta_palliata_0,-85.354965,9.959068
Alouatta_palliata_0,-82.868058,9.750551
Alouatta_palliata_0,-84.79248,9.995901
Alouatta_palliata_0,-84.982563,10.266318
Alouatta_palliata_0,-95.188922,18.426505
Alouatta_palliata_0,-85.702762,10.443347
Alouatta_palliata_0,-95.161678,18.59581
Alouatta_palliata_0,-84.682948,10.835448
Alouatta_palliata_0,-79.723697,9.137724
Alouatta_palliata_0,-80.864578,-1.071802
Alouatta_palliata_0,-95.142215,18.417356
Alouatta_palliata_0,-83.733931,9.149638
Alouatta_palliata_0,-95.080383,18.594523
Alouatta_palliata_0,-80.117733,-0.108103
Alouatta_palliata_0,-84.121027,10.451724
Alouatta_palliata_0,-84.167228,10.22672
Alouatta_palliata_0,-84.158532,9.407957
Alouatta_palliata_0,-76.973044,6.932186
Alouatta_palliata_0,-95.030392,18.455466
Alouatta_palliata_0,-87.802734,15.891998
Alouatta_palliata_0,-87.801361,15.898107
Alouatta_palliata_0,-87.803421,15.895961
Alouatta_palliata_0,-93.021409,16.671772
Alouatta_palliata_0,-93.033873,16.729352
Alouatta_palliata_0,-95.137273,18.515891
Alouatta_palliata_0,-84.845102,10.246442
Alouatta_palliata_0,-84.786902,10.309277
Alouatta_palliata_0,-87.614667,15.914121
Alouatta_palliata_0,-95.108856,18.593414
Alouatta_palliata_0,-79.723846,9.137859
Alouatta_palliata_0,-83.527809,10.584853
Alouatta_palliata_0,-82.916031,9.800139
Alouatta_palliata_0,-83.251007,10.183385
Alouatta_palliata_0,-83.499012,10.533636
Alouatta_palliata_0,-83.50193,10.542496
Alouatta_palliata_0,-83.979492,10.164912
Alouatta_palliata_0,-86.064135,11.929107
Alouatta_palliata_0,-79.248014,-0.919267
Alouatta_palliata_0,-79.648451,9.077881
Alouatta_palliata_0,-82.823668,9.728796
Alouatta_palliata_0,-95.090185,18.51396
Alouatta_palliata_0,-84.007,10.43
Alouatta_palliata_0,-83.394066,10.359126
Alouatta_palliata_0,-83.392779,10.355424
Alouatta_palliata_0,-82.802824,9.676812
Alouatta_palliata_0,-85.238283,10.314206
Alouatta_palliata_0,-83.400817,10.369187
Alouatta_palliata_0,-83.530469,10.59504
Alouatta_palliata_0,-82.831078,9.731391
Alouatta_palliata_0,-83.658966,9.077388
Alouatta_palliata_0,-83.402649,10.371128
Alouatta_palliata_0,-84.974167,10.556537
Alouatta_palliata_0,-85.673704,9.967414
Alouatta_palliata_0,-85.657997,9.957132
Alouatta_palliata_0,-85.843034,11.280364
Alouatta_palliata_0,-84.752517,10.492608
Alouatta_palliata_0,-84.98705,9.75107
Alouatta_palliata_0,-85.028543,9.726269
Alouatta_palliata_0,-86.004514,11.210779
Alouatta_palliata_0,-85.664825,9.952011
Alouatta_palliata_0,-85.619856,10.387548
Alouatta_palliata_0,-79.726753,9.126538
Alouatta_palliata_0,-79.695537,9.121073
Alouatta_palliata_0,-84.004044,10.446455
Alouatta_palliata_0,-85.787042,10.380557
Alouatta_palliata_0,-84.002526,10.434785
Alouatta_palliata_0,-85.52735,9.884347
Alouatta_palliata_0,-83.394406,10.354185
Alouatta_palliata_0,-93.102354,16.76836
Alouatta_palliata_0,-85.021652,10.712731
Alouatta_palliata_0,-85.949989,11.931012
Alouatta_palliata_0,-84.844666,11.013992
Alouatta_palliata_0,-84.005754,10.431295
Alouatta_palliata_0,-83.285553,8.400205
Alouatta_palliata_0,-83.283438,8.399773
Alouatta_palliata_0,-85.843265,10.239277
Alouatta_palliata_0,-85.013843,10.255371
Alouatta_palliata_0,-95.186871,18.455096
Alouatta_palliata_0,-83.501587,10.441897
Alouatta_palliata_0,-85.66923,10.590358
Alouatta_palliata_0,-83.946533,10.149366
Alouatta_palliata_0,-83.528023,8.444865
Alouatta_palliata_0,-79.655388,9.073069
Alouatta_palliata_0,-84.733086,11.034043
Alouatta_palliata_0,-85.037895,10.172685
Alouatta_palliata_0,-80.05316,0.07062
Alouatta_palliata_0,-82.709671,9.639761
Alouatta_palliata_0,-83.520737,10.450202
Alouatta_palliata_0,-94.693385,17.79754
Alouatta_palliata_0,-82.848,9.74
Alouatta_palliata_0,-79.836445,9.164528
Alouatta_palliata_0,-84.004018,10.431165
Alouatta_palliata_0,-80.002376,7.558422
Alouatta_palliata_0,-83.524528,10.521251
Alouatta_palliata_0,-84.564478,9.786735
Alouatta_palliata_0,-84.005167,10.431333
Alouatta_palliata_0,-79.716461,9.127224
Alouatta_palliata_0,-84.138237,9.402069
Alouatta_palliata_0,-79.935808,9.065716
Alouatta_palliata_0,-84.005077,10.431368
Alouatta_palliata_0,-92.565409,17.691966
Alouatta_palliata_0,-84.819766,10.31442
Alouatta_palliata_0,-84.825059,10.317782
Alouatta_palliata_0,-83.502502,10.538562
Alouatta_palliata_0,-77.346278,2.770167
Alouatta_palliata_0,-83.434838,10.423167
Alouatta_palliata_0,-94.743295,17.142168
Alouatta_palliata_0,-83.730906,8.640644
Alouatta_palliata_0,-77.248056,5.6805
Alouatta_palliata_0,-84.68781,10.500126
Alouatta_palliata_0,-86.236654,12.021895
Alouatta_palliata_0,-85.153122,9.672495
Alouatta_palliata_0,-84.947194,11.014676
Alouatta_palliata_0,-85.844942,10.295449
Alouatta_palliata_0,-83.974557,10.159167
Alouatta_palliata_0,-84.707853,10.437096
Alouatta_palliata_0,-79.715939,9.121733
Alouatta_palliata_0,-84.666194,10.440443
Alouatta_palliata_0,-85.669942,9.992195
Alouatta_palliata_0,-83.580368,8.460994
Alouatta_palliata_0,-84.706508,10.439052
Alouatta_palliata_0,-83.282058,8.390309
Alouatta_palliata_0,-83.805586,10.2783
Alouatta_palliata_0,-83.777098,9.192096
Alouatta_palliata_0,-84.163028,9.397556
Alouatta_palliata_0,-84.006899,10.431259
Alouatta_palliata_0,-82.619928,9.623987
Alouatta_palliata_0,-83.503333,10.541667
Alouatta_palliata_0,-79.722976,9.152906
Alouatta_palliata_0,-79.833869,9.161577
Alouatta_palliata_0,-83.337547,8.403262
Alouatta_palliata_0,-85.398858,9.856611
Alouatta_palliata_0,-82.753769,9.655817
Alouatta_palliata_0,-82.646111,9.637053
Alouatta_palliata_0,-85.146972,9.624426
Alouatta_palliata_0,-83.527079,10.53691
Alouatta_palliata_0,-83.485691,10.440772
Alouatta_palliata_0,-83.46159,10.355872
Alouatta_palliata_0,-85.040588,10.138382
Alouatta_palliata_0,-85.131577,10.140558
Alouatta_palliata_0,-77.156717,7.826912
Alouatta_palliata_0,-85.770435,10.448396
Alouatta_palliata_0,-85.213202,9.719321
Alouatta_palliata_0,-79.649167,9.077833
Alouatta_palliata_0,-77.156802,7.853494
Alouatta_palliata_0,-77.165195,7.852889
Alouatta_palliata_0,-77.14358,7.849282
Alouatta_palliata_0,-80.150233,-0.082053
Alouatta_palliata_0,-83.683331,8.693006
Alouatta_palliata_0,-83.391162,10.352748
Alouatta_palliata_0,-82.257005,9.351699
Alouatta_palliata_0,-85.527451,9.882995
Alouatta_palliata_0,-85.458183,10.677477
Alouatta_palliata_0,-85.301971,10.168798
Alouatta_palliata_0,-84.587433,10.455697
Alouatta_palliata_0,-85.455437,10.677646
Alouatta_palliata_0,-84.796028,10.343777
Alouatta_palliata_0,-95.000123,18.675715
Alouatta_palliata_0,-82.879921,8.20535
Alouatta_palliata_0,-82.256634,9.351915
Alouatta_palliata_0,-85.551739,10.668368
Alouatta_palliata_0,-85.761123,10.531231
Alouatta_palliata_0,-84.142495,9.384197
Alouatta_palliata_0,-84.143183,9.390166
Alouatta_palliata_0,-83.296967,10.2306
Alouatta_palliata_0,-83.51017,10.540403
Alouatta_palliata_0,-83.505707,10.543272
